No.,Time,Source,Destination,Protocol,Length,Info,Tcp Flags,Source MAC Address,Destination MAC,Source IP ARP,Destination IP ARP,Time to live,Flags,Delta time,Frame length,Label
4062,32:06.3,192.168.77.21,157.240.199.17,TCP,54,49971  >  443 [ACK] Seq=3016 Ack=941 Win=63300 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000085,54,
4063,32:06.4,50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,,50:00:00:02:00:03,01:80:c2:00:00:00,,,,,0.040421,60,
4064,32:06.4,157.240.199.17,192.168.77.21,TLSv1.3,288,Application Data,\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.011924,288,
4065,32:06.4,192.168.77.21,157.240.199.17,TCP,54,49971  >  443 [ACK] Seq=3016 Ack=1175 Win=63066 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000065,54,
4066,32:06.5,192.168.77.21,157.240.199.17,TCP,66,49972  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1,\302\267\302\267\302\267\302\267\302\267\302\267\302\267\302\267\302\267\302\267S\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.106887,66,
4067,32:06.5,157.240.199.17,192.168.77.21,TCP,60,"443  >  49972 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460",\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267S\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.031475,60,
4068,32:06.5,192.168.77.21,157.240.199.17,TCP,54,49972  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000105,54,
4069,32:06.5,192.168.77.21,157.240.199.17,TLSv1.3,1959,Client Hello,\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000831,1959,
4070,32:06.5,157.240.199.17,192.168.77.21,TCP,60,443  >  49972 [ACK] Seq=1 Ack=1461 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.002846,60,
4071,32:06.5,157.240.199.17,192.168.77.21,TCP,60,443  >  49972 [ACK] Seq=1 Ack=1906 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.002052,60,
4072,32:06.6,157.240.199.17,192.168.77.21,TLSv1.3,817,"Server Hello, Change Cipher Spec, Application Data",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.053364,817,
4073,32:06.6,192.168.77.21,157.240.199.17,TLSv1.3,118,"Change Cipher Spec, Application Data",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000403,118,
4074,32:06.6,192.168.77.21,157.240.199.17,TLSv1.3,1036,Application Data,\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000501,1036,
4075,32:06.6,157.240.199.17,192.168.77.21,TCP,60,443  >  49972 [ACK] Seq=764 Ack=1970 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.002992,60,
4076,32:06.6,157.240.199.17,192.168.77.21,TCP,60,443  >  49972 [ACK] Seq=764 Ack=2952 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000453,60,
4077,32:06.6,157.240.199.17,192.168.77.21,TLSv1.3,231,Application Data,\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.02696,231,
4078,32:06.7,157.240.199.17,192.168.77.21,TCP,231,"[TCP Retransmission] 443  >  49972 [PSH, ACK] Seq=764 Ack=2952 Win=64240 Len=177",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.105608,231,
4079,32:06.7,192.168.77.21,157.240.199.17,TCP,54,49972  >  443 [ACK] Seq=2952 Ack=941 Win=63300 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.00005,54,
4080,32:06.8,157.240.199.17,192.168.77.21,TLSv1.3,288,Application Data,\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.051309,288,
4081,32:06.9,157.240.199.17,192.168.77.21,TCP,288,"[TCP Retransmission] 443  >  49972 [PSH, ACK] Seq=941 Ack=2952 Win=64240 Len=234",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.104173,288,
4082,32:06.9,192.168.77.21,157.240.199.17,TCP,54,49972  >  443 [ACK] Seq=2952 Ack=1175 Win=63066 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000042,54,
4083,32:08.4,50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,,50:00:00:02:00:03,01:80:c2:00:00:00,,,,,1.522769,60,
4084,32:09.0,192.168.77.21,239.255.255.250,SSDP,179,M-SEARCH * HTTP/1.1 ,,00:1A:2B:3C:4D:5E,01:00:5e:7f:ff:fa,,,4,0x0000,0.649469,179,
4085,32:10.4,50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,,50:00:00:02:00:03,01:80:c2:00:00:00,,,,,1.380461,60,
4086,32:11.8,50:00:00:02:00:03,CDP/VTP/DTP/PAgP/UDLD,CDP,411,Device ID: Switch  Port ID: GigabitEthernet0/3  ,,50:00:00:02:00:03,01:00:0c:cc:cc:cc,,,,,1.348106,411,
4087,32:11.8,192.168.77.21,23.49.104.204,HTTP,491,GET /filestreamingservice/files/ede01728-0354-4321-87c9-5b6ecfef8c97?P1=1744879689&P2=404&P3=2&P4=cltyto2tLES%2b411fboLFj3Y9YYkD3GG%2b0XwacZ1o%2ftLlR2z2s2UKTRclSPFGET2Y9aGNgDJipOFGYuLHRRcnVQ%3d%3d HTTP/1.1 ,\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.032424,491,
4088,32:11.8,23.49.104.204,192.168.77.21,TCP,60,80  >  49942 [ACK] Seq=132433 Ack=1308 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.003122,60,
4089,32:11.8,192.168.77.21,157.240.199.17,TLSv1.3,443,Application Data,\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.00802,443,
4090,32:11.8,192.168.77.21,157.240.199.17,TLSv1.3,540,Application Data,\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000685,540,
4091,32:11.8,192.168.77.21,8.8.8.8,UDP,262,61972  >  443 Len=220,,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.001219,262,
4092,32:11.8,192.168.77.21,8.8.8.8,UDP,252,61972  >  443 Len=210,,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.007699,252,
4093,32:11.8,157.240.199.17,192.168.77.21,TCP,60,443  >  49971 [ACK] Seq=1175 Ack=3405 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.002374,60,
4094,32:11.8,157.240.199.17,192.168.77.21,TCP,60,443  >  49972 [ACK] Seq=1175 Ack=3438 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000384,60,
4095,32:11.8,23.49.104.204,192.168.77.21,TCP,1514,80  >  49942 [ACK] Seq=132433 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.006133,1514,
4096,32:11.8,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49942 [PSH, ACK] Seq=133893 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.001708,1514,
4097,32:11.8,23.49.104.204,192.168.77.21,TCP,1514,80  >  49942 [ACK] Seq=135353 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0,1514,
4098,32:11.8,192.168.77.21,23.49.104.204,TCP,54,49942  >  80 [ACK] Seq=1308 Ack=136813 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000073,54,
4099,32:11.8,23.49.104.204,192.168.77.21,TCP,1514,80  >  49942 [ACK] Seq=136813 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000782,1514,
4100,32:11.8,192.168.77.21,23.49.104.204,TCP,54,49942  >  80 [ACK] Seq=1308 Ack=138273 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000091,54,
4101,32:11.8,23.49.104.204,192.168.77.21,TCP,1514,80  >  49942 [ACK] Seq=138273 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.001453,1514,
4102,32:11.8,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49942 [PSH, ACK] Seq=139733 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000452,1514,
4103,32:11.8,192.168.77.21,23.49.104.204,TCP,54,49942  >  80 [ACK] Seq=1308 Ack=141193 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000075,54,
4104,32:11.8,23.49.104.204,192.168.77.21,TCP,1514,80  >  49942 [ACK] Seq=141193 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.002359,1514,
4105,32:11.8,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49942 [PSH, ACK] Seq=142653 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000527,1514,
4106,32:11.8,192.168.77.21,23.49.104.204,TCP,54,49942  >  80 [ACK] Seq=1308 Ack=144113 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000057,54,
4107,32:11.8,23.49.104.204,192.168.77.21,TCP,1514,80  >  49942 [ACK] Seq=144113 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.001873,1514,
4108,32:11.8,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49942 [PSH, ACK] Seq=145573 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000225,1514,
4109,32:11.8,192.168.77.21,23.49.104.204,TCP,54,49942  >  80 [ACK] Seq=1308 Ack=147033 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000027,54,
4110,32:11.8,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49942 [PSH, ACK] Seq=147033 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.001069,1514,
4111,32:11.8,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49942 [PSH, ACK] Seq=148493 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000297,1514,
4112,32:11.8,192.168.77.21,23.49.104.204,TCP,54,49942  >  80 [ACK] Seq=1308 Ack=149953 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000068,54,
4113,32:11.8,23.49.104.204,192.168.77.21,TCP,1514,80  >  49942 [ACK] Seq=149953 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.001932,1514,
4114,32:11.8,23.49.104.204,192.168.77.21,TCP,1514,80  >  49942 [ACK] Seq=151413 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000502,1514,
4115,32:11.8,192.168.77.21,23.49.104.204,TCP,54,49942  >  80 [ACK] Seq=1308 Ack=152873 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000052,54,
4116,32:11.8,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49942 [PSH, ACK] Seq=152873 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000944,1514,
4117,32:11.8,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49942 [PSH, ACK] Seq=154333 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000204,1514,
4118,32:11.8,192.168.77.21,23.49.104.204,TCP,54,49942  >  80 [ACK] Seq=1308 Ack=155793 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000029,54,
4119,32:11.8,23.49.104.204,192.168.77.21,TCP,1514,80  >  49942 [ACK] Seq=155793 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.002189,1514,
4120,32:11.8,23.49.104.204,192.168.77.21,TCP,1514,80  >  49942 [ACK] Seq=157253 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000729,1514,
4121,32:11.8,192.168.77.21,23.49.104.204,TCP,54,49942  >  80 [ACK] Seq=1308 Ack=158713 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000052,54,
4122,32:11.9,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49942 [PSH, ACK] Seq=158713 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000862,1514,
4123,32:11.9,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49942 [PSH, ACK] Seq=160173 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000204,1514,
4124,32:11.9,192.168.77.21,23.49.104.204,TCP,54,49942  >  80 [ACK] Seq=1308 Ack=161633 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000537,54,
4125,32:11.9,23.49.104.204,192.168.77.21,TCP,1514,80  >  49942 [ACK] Seq=161633 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000722,1514,
4126,32:11.9,23.49.104.204,192.168.77.21,TCP,1514,80  >  49942 [ACK] Seq=163093 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000529,1514,
4127,32:11.9,192.168.77.21,23.49.104.204,TCP,54,49942  >  80 [ACK] Seq=1308 Ack=164553 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000077,54,
4128,32:11.9,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49942 [PSH, ACK] Seq=164553 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.001964,1514,
4129,32:11.9,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49942 [PSH, ACK] Seq=166013 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000442,1514,
4130,32:11.9,192.168.77.21,23.49.104.204,TCP,54,49942  >  80 [ACK] Seq=1308 Ack=167473 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000037,54,
4131,32:11.9,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49942 [PSH, ACK] Seq=167473 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.00165,1514,
4132,32:11.9,23.49.104.204,192.168.77.21,TCP,1514,80  >  49942 [ACK] Seq=168933 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000324,1514,
4133,32:11.9,192.168.77.21,23.49.104.204,TCP,54,49942  >  80 [ACK] Seq=1308 Ack=170393 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.00004,54,
4134,32:11.9,23.49.104.204,192.168.77.21,TCP,1514,80  >  49942 [ACK] Seq=170393 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000939,1514,
4135,32:11.9,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49942 [PSH, ACK] Seq=171853 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000384,1514,
4136,32:11.9,192.168.77.21,23.49.104.204,TCP,54,49942  >  80 [ACK] Seq=1308 Ack=173313 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.00003,54,
4137,32:11.9,23.49.104.204,192.168.77.21,TCP,1514,80  >  49942 [ACK] Seq=173313 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.001653,1514,
4138,32:11.9,23.49.104.204,192.168.77.21,TCP,1514,80  >  49942 [ACK] Seq=174773 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000388,1514,
4139,32:11.9,192.168.77.21,23.49.104.204,TCP,54,49942  >  80 [ACK] Seq=1308 Ack=176233 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000043,54,
4140,32:11.9,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49942 [PSH, ACK] Seq=176233 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000973,1514,
4141,32:11.9,23.49.104.204,192.168.77.21,TCP,1514,"80  >  49942 [PSH, ACK] Seq=177693 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000384,1514,
4142,32:11.9,192.168.77.21,23.49.104.204,TCP,54,49942  >  80 [ACK] Seq=1308 Ack=179153 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,00:1A:2B:3C:4D:5E,aa:bb:cc:00:10:10,,,128,0x4000,0.000058,54,
4143,32:11.9,23.49.104.204,192.168.77.21,TCP,1514,80  >  49942 [ACK] Seq=179153 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.002002,1514,
4144,32:11.9,23.49.104.204,192.168.77.21,TCP,1514,80  >  49942 [ACK] Seq=180613 Ack=1308 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,00:1A:2B:3C:4D:5E,,,127,0x0000,0.000394,1514,
