No.,Time,Source,Destination,Protocol,Length,Info,Tcp Flags,Source MAC Address,Destination MAC,Source IP ARP,Destination IP ARP,Time to live,Flags,Delta time,Frame length,Label
4416,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=283701 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001586,1514,0
4417,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=285161 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000032,54,0
4418,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=285161 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000485,1514,0
4419,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=286621 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001497,1514,0
4420,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=288081 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000121,54,0
4421,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=288081 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000438,1514,0
4422,32:28.6,199.232.210.172,192.168.77.21,TCP,1204,"80  >  49961 [PSH, ACK] Seq=289541 Ack=1326 Win=64240 Len=1150 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002718,1204,0
4423,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=290691 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000067,54,0
4424,32:28.6,199.232.210.172,192.168.77.21,TCP,1452,"80  >  49961 [PSH, ACK] Seq=290691 Ack=1326 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000547,1452,0
4425,32:28.6,199.232.210.172,192.168.77.21,TCP,1452,"80  >  49961 [PSH, ACK] Seq=292089 Ack=1326 Win=64240 Len=1398 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002408,1452,0
4426,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=293487 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.00007,54,0
4427,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=293487 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000497,1514,0
4428,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=294947 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001351,1514,0
4429,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=296407 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000049,54,0
4430,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=296407 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000487,1514,0
4431,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=297867 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.00249,1514,0
4432,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=299327 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000062,54,0
4433,32:28.6,199.232.210.172,192.168.77.21,TCP,1204,"80  >  49961 [PSH, ACK] Seq=299327 Ack=1326 Win=64240 Len=1150 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000532,1204,0
4434,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=300477 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001958,1514,0
4435,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=301937 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.00011,54,0
4436,32:28.6,199.232.210.172,192.168.77.21,TCP,1390,"80  >  49961 [PSH, ACK] Seq=301937 Ack=1326 Win=64240 Len=1336 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.00043,1390,0
4437,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=303273 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001884,1514,0
4438,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=304733 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.00006,54,0
4439,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=304733 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000514,1514,0
4440,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=306193 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001944,1514,0
4441,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=307653 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000062,54,0
4442,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=307653 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000455,1514,0
4443,32:28.6,199.232.210.172,192.168.77.21,TCP,1204,"80  >  49961 [PSH, ACK] Seq=309113 Ack=1326 Win=64240 Len=1150 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002115,1204,0
4444,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=310263 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.00007,54,0
4445,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=310263 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000481,1514,0
4446,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=311723 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002794,1514,0
4447,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=313183 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.00007,54,0
4448,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=313183 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000468,1514,0
4449,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=314643 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.00182,1514,0
4450,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=316103 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000056,54,0
4451,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=316103 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.00051,1514,0
4452,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=317563 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001377,1514,0
4453,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=319023 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000048,54,0
4454,32:28.6,199.232.210.172,192.168.77.21,TCP,1080,"80  >  49961 [PSH, ACK] Seq=319023 Ack=1326 Win=64240 Len=1026 [TCP segment of a reassembled PDU]",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000453,1080,0
4455,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=320049 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002457,1514,0
4456,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=321509 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000053,54,0
4457,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=321509 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000513,1514,0
4458,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=322969 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001815,1514,0
4459,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=324429 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000056,54,0
4460,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=324429 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000519,1514,0
4461,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=325889 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002134,1514,0
4462,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=327349 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000065,54,0
4463,32:28.6,199.232.210.172,192.168.77.21,TCP,1514,80  >  49961 [ACK] Seq=327349 Ack=1326 Win=64240 Len=1460 [TCP segment of a reassembled PDU],\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000706,1514,0
4464,32:28.6,199.232.210.172,192.168.77.21,HTTP,910,HTTP/1.1 206 Partial Content ,\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.001837,910,0
4465,32:28.6,192.168.77.21,199.232.210.172,TCP,54,49961  >  80 [ACK] Seq=1326 Ack=329665 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000078,54,0
4466,32:28.9,50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,,50:00:00:02:00:03,01:80:c2:00:00:00,,,,,0.271923,60,0
4467,32:30.8,192.168.77.21,199.232.210.172,HTTP,411,HEAD /filestreamingservice/files/2a0d597c-a09c-4400-be86-87596dd2e696?P1=1745360218&P2=404&P3=2&P4=esStlKKRj30bckUrHikJgM%2fmRieCWVHEVt7x8%2fFznAY55N%2fgeOCux2rjS%2fGceCnFoBBzXUKQUdCeichsHNb34Q%3d%3d HTTP/1.1 ,\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,1.913933,411,0
4468,32:30.8,199.232.210.172,192.168.77.21,TCP,60,80  >  49974 [ACK] Seq=1 Ack=358 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.002772,60,0
4469,32:30.9,199.232.210.172,192.168.77.21,HTTP,649,HTTP/1.1 200 OK ,\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.077393,649,0
4470,32:30.9,192.168.77.21,199.232.210.172,TCP,54,49974  >  80 [ACK] Seq=358 Ack=596 Win=63645 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.073998,54,0
4471,32:31.0,50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,,50:00:00:02:00:03,01:80:c2:00:00:00,,,,,0.047897,60,0
4472,32:32.0,192.168.77.21,157.240.199.17,TLSv1.2,86,Application Data,\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,1.04936,86,0
4473,32:32.0,192.168.77.21,157.240.199.35,UDP,488,53442  >  443 Len=446,,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.002324,488,0
4474,32:32.0,192.168.77.21,157.240.199.35,UDP,1152,53442  >  443 Len=1110,,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.000383,1152,0
4475,32:32.0,157.240.199.17,192.168.77.21,TCP,60,443  >  49953 [ACK] Seq=113 Ack=161 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.000981,60,0
4476,32:32.1,157.240.199.35,192.168.77.21,UDP,90,443  >  53442 Len=48,,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.028136,90,0
4477,32:32.1,157.240.199.35,192.168.77.21,UDP,90,443  >  53442 Len=48,,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.016333,90,0
4478,32:32.1,192.168.77.21,157.240.199.35,UDP,76,53442  >  443 Len=34,,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.044744,76,0
4479,32:32.2,157.240.199.35,192.168.77.21,UDP,72,443  >  53442 Len=30,,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.027792,72,0
4480,32:32.2,192.168.77.21,157.240.199.35,UDP,78,53442  >  443 Len=36,,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.022463,78,0
4481,32:32.2,157.240.199.17,192.168.77.21,TLSv1.2,82,Application Data,\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.021169,82,0
4482,32:32.3,157.240.199.35,192.168.77.21,UDP,1050,443  >  53442 Len=1008,,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.050898,1050,0
4483,32:32.3,157.240.199.17,192.168.77.21,TCP,82,"[TCP Retransmission] 443  >  49953 [PSH, ACK] Seq=113 Ack=161 Win=64240 Len=28",\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.051611,82,0
4484,32:32.3,192.168.77.21,157.240.199.17,TCP,54,49953  >  443 [ACK] Seq=161 Ack=141 Win=64240 Len=0,\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.00008,54,0
4485,32:32.3,192.168.77.21,157.240.199.35,UDP,81,53442  >  443 Len=39,,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.012424,81,0
4486,32:32.3,157.240.199.35,192.168.77.21,UDP,1039,443  >  53442 Len=997,,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.020184,1039,0
4487,32:32.4,192.168.77.21,157.240.199.35,UDP,78,53442  >  443 Len=36,,50:00:00:06:00:00,aa:bb:cc:00:10:10,,,128,0x4000,0.023517,78,0
4488,32:32.4,157.240.199.35,192.168.77.21,UDP,90,443  >  53442 Len=48,,aa:bb:cc:00:10:10,50:00:00:06:00:00,,,127,0x0000,0.008172,90,0
4489,32:33.0,50:00:00:02:00:03,Spanning-tree-(for-bridges)_00,STP,60,RST. Root = 32768/1/50:00:00:02:00:00  Cost = 0  Port = 0x8004,,50:00:00:02:00:03,01:80:c2:00:00:00,,,,,0.648282,60,0
4490,32:34.7,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.1? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.1,,,1.67456,60,1
4491,32:34.7,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.244? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.244,,,0.013558,60,1
4492,32:34.7,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.212? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.212,,,0.012973,60,1
4493,32:34.7,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.188? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.188,,,0.010558,60,1
4494,32:34.7,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.200? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.200,,,0.010636,60,1
4495,32:34.8,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.137? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.137,,,0.011492,60,1
4496,32:34.8,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.206? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.206,,,0.01001,60,1
4497,32:34.8,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.171? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.171,,,0.012523,60,1
4498,32:34.8,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.208? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.208,,,0.008556,60,1
4499,32:34.8,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.165? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.165,,,0.012208,60,1
4500,32:34.8,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.187? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.187,,,0.011391,60,1
4501,32:34.8,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.161? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.161,,,0.010409,60,1
4502,32:34.8,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.102? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.102,,,0.01046,60,1
4503,32:34.8,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.196? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.196,,,0.012363,60,1
4504,32:34.9,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.116? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.116,,,0.013841,60,1
4505,32:34.9,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.89? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.89,,,0.011836,60,1
4506,32:34.9,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.209? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.209,,,0.009219,60,1
4507,32:34.9,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.177? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.177,,,0.010888,60,1
4508,32:34.9,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.246? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.246,,,0.013796,60,1
4509,32:34.9,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.232? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.232,,,0.010376,60,1
4510,32:34.9,NexoComm_00:05:00,Broadcast,ARP,60,Who has 192.168.77.221? Tell 192.168.77.11,,00:50:00:00:05:00,ff:ff:ff:ff:ff:ff,192.168.77.11,192.168.77.221,,,0.010321,60,1
